ID,name
2-s2.0-85178590179,Acoustic technology
2-s2.0-85178590179,Displacement field
2-s2.0-85178136784,China
2-s2.0-85178136784,Tianjin
2-s2.0-85178136784,Disaster prevention
2-s2.0-85178354142,Rocks
2-s2.0-85178354142,Self compacting concrete
2-s2.0-85178354142,Stochastic models
2-s2.0-85178055450,3D modeling
2-s2.0-85178055450,Data handling
2-s2.0-85178055450,Deep learning
2-s2.0-85178576445,Climate change
2-s2.0-85178576445,Emission control
2-s2.0-85178576445,Carbon emissions
2-s2.0-85178048380,Deep learning
2-s2.0-85178048380,Forecasting
2-s2.0-85178048380,Motion planning
2-s2.0-85178334899,Battery management systems
2-s2.0-85178334899,Battery Pack
2-s2.0-85178334899,Cooling systems
2-s2.0-85178888792,cytology
2-s2.0-85178888792,erratum
2-s2.0-85178888792,human
2-s2.0-85178408016,Distributed power generation
2-s2.0-85178408016,Distribution functions
2-s2.0-85178408016,Electric loads
2-s2.0-85178909806,Ferromagnetic materials
2-s2.0-85178909806,Ferromagnetism
2-s2.0-85178909806,Thermal expansion
2-s2.0-85178638067,Convolution
2-s2.0-85178638067,Decoding
2-s2.0-85178638067,Signal encoding
2-s2.0-85178042554,Broadband networks
2-s2.0-85178042554,Errors
2-s2.0-85178042554,Indoor positioning systems
2-s2.0-85177860914,Animals
2-s2.0-85177860914,Larva
2-s2.0-85177860914,Neurons
2-s2.0-85177090596,CMOS integrated circuits
2-s2.0-85177090596,Computer architecture
2-s2.0-85177090596,Computer circuits
2-s2.0-85176946408,Forecasting
2-s2.0-85176946408,Learning systems
2-s2.0-85176946408,Network architecture
2-s2.0-85177093909,Accident prevention
2-s2.0-85177093909,Deep learning
2-s2.0-85177093909,Job analysis
2-s2.0-85177467916,hemoglobin
2-s2.0-85177467916,HLA A antigen
2-s2.0-85177467916,HLA antibody
2-s2.0-85177188438,Catalytic oxidation
2-s2.0-85177188438,Impurities
2-s2.0-85177188438,Oxidation resistance
2-s2.0-85176928264,Hazards
2-s2.0-85176928264,Materials handling
2-s2.0-85176928264,Object recognition
2-s2.0-85177058738,Cooling systems
2-s2.0-85177058738,Ground state
2-s2.0-85177058738,Laser cooling
2-s2.0-85177166643,Additives
2-s2.0-85177166643,Cathodes
2-s2.0-85177166643,Ionic conduction in solids
2-s2.0-85177729438,Computer control systems
2-s2.0-85177729438,Computer vision
2-s2.0-85177729438,Deep learning
2-s2.0-85177463676,Image quality
2-s2.0-85177463676,Learning systems
2-s2.0-85177463676,Regression analysis
2-s2.0-85177818420,Particle size analysis
2-s2.0-85177818420,Application prospect
2-s2.0-85177818420,Bennett linkages
2-s2.0-85177779810,Charging (batteries)
2-s2.0-85177779810,Charging facilities
2-s2.0-85177779810,Charging infrastructures
2-s2.0-85176965270,Heart Failure
2-s2.0-85176965270,Heart-Assist Devices
2-s2.0-85176965270,Hemodynamics
2-s2.0-85177453121,Bridge cables
2-s2.0-85177453121,Cable stayed bridges
2-s2.0-85177453121,Transmissions
2-s2.0-85177491127,Anaerobiosis
2-s2.0-85177491127,Bioreactors
2-s2.0-85177491127,Filtration
2-s2.0-85176962438,Energy harvesting
2-s2.0-85176962438,Piezoelectricity
2-s2.0-85176962438,Asymmetric
2-s2.0-85177181494,Battery management systems
2-s2.0-85177181494,Battery storage
2-s2.0-85177181494,Charging (batteries)
2-s2.0-85177169584,Vibrations (mechanical)
2-s2.0-85177169584,Chaotic metastructure
2-s2.0-85177169584,Chaotic vibration
2-s2.0-85177189191,Controllers
2-s2.0-85177189191,Deep learning
2-s2.0-85177189191,Electric control equipment
2-s2.0-85177072706,Errors
2-s2.0-85177072706,Joints (anatomy)
2-s2.0-85177072706,Kinematics
2-s2.0-85176939530,Brain computer interface
2-s2.0-85176939530,Correlation methods
2-s2.0-85176939530,Decoding
2-s2.0-85177035041,Application specific integrated circuits
2-s2.0-85177035041,Classification (of information)
2-s2.0-85177035041,Complex networks
2-s2.0-85176808461,Dynamics
2-s2.0-85176808461,Integration
2-s2.0-85176808461,Numerical methods
2-s2.0-85177832746,Convolution
2-s2.0-85177832746,Feature extraction
2-s2.0-85177832746,Graph neural networks
2-s2.0-85177196686,Artificial intelligence
2-s2.0-85177196686,Bayesian networks
2-s2.0-85177196686,Failure (mechanical)
2-s2.0-85177776439,Brain
2-s2.0-85177776439,Epilepsy
2-s2.0-85177776439,Humans
2-s2.0-85177067753,Computational linguistics
2-s2.0-85177067753,Curricula
2-s2.0-85177067753,Job analysis
2-s2.0-85177218124,Data mining
2-s2.0-85177218124,Forecasting
2-s2.0-85177218124,Graph neural networks
2-s2.0-85177033539,Hidden Markov models
2-s2.0-85177033539,Job analysis
2-s2.0-85177033539,Attention mechanisms
2-s2.0-85177205717,Compaction
2-s2.0-85177205717,Database systems
2-s2.0-85177205717,Digital storage
2-s2.0-85176921054,Dynamics
2-s2.0-85176921054,Kinematics
2-s2.0-85176921054,Numerical methods
2-s2.0-85176758885,Child
2-s2.0-85176758885,Female
2-s2.0-85176758885,Fertility Preservation
2-s2.0-85177220676,Behavioral research
2-s2.0-85177220676,Decision making
2-s2.0-85177220676,Learning algorithms
2-s2.0-85177858468,Erosion
2-s2.0-85177858468,Hydroelectric power plants
2-s2.0-85177858468,Numerical models
2-s2.0-85176942433,Taylor series
2-s2.0-85176942433,Thermal expansion
2-s2.0-85176942433,Vibrations (mechanical)
2-s2.0-85177204480,Anaerobic digestion
2-s2.0-85177204480,Carbon
2-s2.0-85177204480,Conductive materials
2-s2.0-85177773210,Gravitation
2-s2.0-85177773210,Kinematics
2-s2.0-85177773210,NASA
2-s2.0-85177492196,Density of gases
2-s2.0-85177492196,Galaxies
2-s2.0-85177492196,Hydrodynamics
2-s2.0-85177043294,Antiferroelectricity
2-s2.0-85177043294,Computer circuits
2-s2.0-85177043294,Electric power utilization
2-s2.0-85177238614,District heating
2-s2.0-85177238614,Heat exchangers
2-s2.0-85177238614,Numerical methods
2-s2.0-85177217418,Competition
2-s2.0-85177217418,Costs
2-s2.0-85177217418,Electronic commerce
2-s2.0-85177668182,ABAQUS
2-s2.0-85177668182,Horizontal tail
2-s2.0-85177668182,Isogeometric analysis
2-s2.0-85177824506,China
2-s2.0-85177824506,Cost effectiveness
2-s2.0-85177824506,Decision making
2-s2.0-85177484342,Atmospheric turbulence
2-s2.0-85177484342,Risk assessment
2-s2.0-85177484342,Tanks (containers)
2-s2.0-85177839792,Extraction
2-s2.0-85177839792,'current
2-s2.0-85177839792,Complex scenes
2-s2.0-85177587670,Birefringence
2-s2.0-85177587670,Geometry
2-s2.0-85177587670,Photons
2-s2.0-85177165164,Degrees of freedom (mechanics)
2-s2.0-85177165164,Equations of motion
2-s2.0-85177165164,Piezoelectric ceramics
2-s2.0-85177787071,age distribution
2-s2.0-85177787071,Article
2-s2.0-85177787071,bacterial pneumonia
2-s2.0-85176941551,Accidents
2-s2.0-85176941551,Computation theory
2-s2.0-85176941551,Forecasting
2-s2.0-85177489231,stainless steel
2-s2.0-85177489231,steel
2-s2.0-85177489231,automobile industry
2-s2.0-85177492401,Flow rate
2-s2.0-85177492401,Steam generators
2-s2.0-85177492401,Boiling heat transfer
2-s2.0-85177761871,Bayesian networks
2-s2.0-85177761871,Chlorine compounds
2-s2.0-85177761871,Concrete buildings
2-s2.0-85176776094,Carbon
2-s2.0-85176776094,Ecosystem
2-s2.0-85176776094,Grassland
2-s2.0-85177169434,Biomass
2-s2.0-85177169434,Biopolymers
2-s2.0-85177169434,Chlorogloeopsis fritschii
2-s2.0-85177564985,Carbon nitride
2-s2.0-85177564985,Catalyst activity
2-s2.0-85177564985,Copper alloys
2-s2.0-85177212784,Charging (batteries)
2-s2.0-85177212784,Electric drives
2-s2.0-85177212784,Electric machine control
2-s2.0-85177604676,Cables
2-s2.0-85177604676,Machine design
2-s2.0-85177604676,Robots
2-s2.0-85177577813,Adult
2-s2.0-85177577813,"Antibodies, Antiphospholipid"
2-s2.0-85177577813,Antiphospholipid Syndrome
2-s2.0-85177226545,Carbon dioxide
2-s2.0-85177226545,Dissociation
2-s2.0-85177226545,Electrolytes
2-s2.0-85177594131,Degrees of freedom (mechanics)
2-s2.0-85177594131,Human robot interaction
2-s2.0-85177594131,Crawling robots
2-s2.0-85177039469,Frequency modulation
2-s2.0-85177039469,Mathematical transformations
2-s2.0-85177039469,Optical communication
2-s2.0-85177180880,Tourism
2-s2.0-85177180880,Case study analysis
2-s2.0-85177180880,Complex esthetic
2-s2.0-85177214919,China
2-s2.0-85177214919,Accident prevention
2-s2.0-85177214919,Accidents
2-s2.0-85177809684,Efficiency
2-s2.0-85177809684,Liquid sloshing
2-s2.0-85177809684,Numerical models
2-s2.0-85177178376,Delivery
2-s2.0-85177178376,Fluorescence
2-s2.0-85177178376,Materials
2-s2.0-85177846306,Film thickness
2-s2.0-85177846306,Cohesive zone length
2-s2.0-85177846306,Cohesive zones
2-s2.0-85177764726,Electrodes
2-s2.0-85177764726,Lubricating oils
2-s2.0-85177764726,Lubrication
2-s2.0-85177166109,Embrittlement
2-s2.0-85177166109,Machine learning
2-s2.0-85177166109,Multilayer neural networks
2-s2.0-85177031314,Classification (of information)
2-s2.0-85177031314,Delay circuits
2-s2.0-85177031314,Image classification
2-s2.0-85177053984,Deep learning
2-s2.0-85177053984,Graph theory
2-s2.0-85177053984,Job analysis
2-s2.0-85177042619,Computational electromagnetics
2-s2.0-85177042619,Deep learning
2-s2.0-85177042619,Graph neural networks
2-s2.0-85177444850,Block codes
2-s2.0-85177444850,Code division multiple access
2-s2.0-85177444850,Matrix algebra
2-s2.0-85177224798,Backpropagation
2-s2.0-85177224798,Battery management systems
2-s2.0-85177224798,Energy storage
2-s2.0-85177040542,Heat storage
2-s2.0-85177040542,Investments
2-s2.0-85177040542,Optimization
2-s2.0-85176914065,Accident prevention
2-s2.0-85176914065,Adaptive control systems
2-s2.0-85176914065,Alarm systems
2-s2.0-85177552666,Excavation
2-s2.0-85177552666,Iterative methods
2-s2.0-85177552666,Mapping
2-s2.0-85177217336,Lattice constants
2-s2.0-85177217336,Magnetic moments
2-s2.0-85177217336,Magnetization
2-s2.0-85177457224,Computational complexity
2-s2.0-85177457224,Accurate computations
2-s2.0-85177457224,FS-2 algorithm
2-s2.0-85177683917,Coal
2-s2.0-85177683917,Coal combustion
2-s2.0-85177683917,Coal mines
2-s2.0-85177792959,Humans
2-s2.0-85177792959,Non-alcoholic Fatty Liver Disease
2-s2.0-85177792959,alcohol consumption
2-s2.0-85177075222,Benchmarking
2-s2.0-85177075222,Image enhancement
2-s2.0-85177075222,Remote control
2-s2.0-85177571059,Stars
2-s2.0-85177571059,Dark matter
2-s2.0-85177571059,Early types
2-s2.0-85177207708,Quality control
2-s2.0-85177207708,Action gradient
2-s2.0-85177207708,Actor-critic algorithm
2-s2.0-85177238267,Acoustic fields
2-s2.0-85177238267,Acoustic noise
2-s2.0-85177238267,Array processing
2-s2.0-85177188340,Plastic deformation
2-s2.0-85177188340,Plates (structural components)
2-s2.0-85177188340,Shock waves
2-s2.0-85177878007,Architectural design
2-s2.0-85177878007,Digital storage
2-s2.0-85177878007,Energy utilization
2-s2.0-85175625678,Aircraft engines
2-s2.0-85175625678,High-entropy alloys
2-s2.0-85175625678,Nanocrystalline alloys
2-s2.0-85175641240,Deep learning
2-s2.0-85175641240,Electric connectors
2-s2.0-85175641240,Image fusion
2-s2.0-85176467271,Photodetectors
2-s2.0-85176467271,Photons
2-s2.0-85176467271,Schottky barrier diodes
2-s2.0-85175466765,Curved beams and girders
2-s2.0-85175466765,Flanges
2-s2.0-85175466765,Stiffness
2-s2.0-85175366080,Radar equipment
2-s2.0-85175366080,Radar tracking
2-s2.0-85175366080,Tracking radar
2-s2.0-85175969397,academic achievement
2-s2.0-85175969397,article
2-s2.0-85175969397,child
2-s2.0-85175323480,3D modeling
2-s2.0-85175323480,Computer aided design
2-s2.0-85175323480,Computer aided instruction
2-s2.0-85176322085,Convolutional neural networks
2-s2.0-85176322085,Deep learning
2-s2.0-85176322085,Emotion Recognition
2-s2.0-85175457263,Corrosion fatigue
2-s2.0-85175457263,Fatigue crack propagation
2-s2.0-85175457263,Fatigue testing
2-s2.0-85175342667,Adsorption
2-s2.0-85175342667,Hydrogen-Ion Concentration
2-s2.0-85175342667,Iron
2-s2.0-85175994488,Breast Neoplasms
2-s2.0-85175994488,"Cell Line, Tumor"
2-s2.0-85175994488,"Drug Resistance, Neoplasm"
2-s2.0-85176090671,CCD cameras
2-s2.0-85176090671,Charge coupled devices
2-s2.0-85176090671,Creep
2-s2.0-85175458878,Bearing capacity
2-s2.0-85175458878,Concrete beams and girders
2-s2.0-85175458878,High performance concrete
2-s2.0-85176103556,Concretes
2-s2.0-85176103556,Damping
2-s2.0-85176103556,Failure (mechanical)
2-s2.0-85176366468,Carbon
2-s2.0-85176366468,Economics
2-s2.0-85176366468,Electric power distribution
2-s2.0-85176321033,Communication
2-s2.0-85176321033,Computer Graphics
2-s2.0-85176321033,Humans
2-s2.0-85175649099,Absorption spectroscopy
2-s2.0-85175649099,Aromatic compounds
2-s2.0-85175649099,Electrostatics
2-s2.0-85175312231,Bearing capacity
2-s2.0-85175312231,Ductile fracture
2-s2.0-85175312231,Energy dissipation
2-s2.0-85175562507,Buildings
2-s2.0-85175562507,Carbon
2-s2.0-85175562507,Deep learning
2-s2.0-85175352124,Big data
2-s2.0-85175352124,Deep learning
2-s2.0-85175352124,Feature extraction
2-s2.0-85176151918,hierarchical system
2-s2.0-85176151918,international organization
2-s2.0-85176151918,international relations
2-s2.0-85176152609,Buildings
2-s2.0-85176152609,Forecasting
2-s2.0-85176152609,Knowledge management
2-s2.0-85176124128,Carbon
2-s2.0-85176124128,Dynamics
2-s2.0-85176124128,Electric power system measurement
2-s2.0-85176366074,Collector efficiency
2-s2.0-85176366074,Solar heating
2-s2.0-85176366074,Solar thermal energy
2-s2.0-85176294861,Architectural design
2-s2.0-85176294861,Artificial intelligence
2-s2.0-85176294861,Artificial intelligence algorithms
2-s2.0-85176273023,Alumina
2-s2.0-85176273023,Aluminum alloys
2-s2.0-85176273023,Aluminum corrosion
2-s2.0-85175528271,Cements
2-s2.0-85175528271,Concretes
2-s2.0-85175528271,Cracks
2-s2.0-85176400353,Cost engineering
2-s2.0-85176400353,Glass fibers
2-s2.0-85176400353,Newton-Raphson method
2-s2.0-85175487408,Cylinders (shapes)
2-s2.0-85175487408,Ruby
2-s2.0-85175487408,Cylindrical workpiece
2-s2.0-85175474570,Learning
2-s2.0-85175474570,Large dataset
2-s2.0-85175474570,Attention mechanisms
2-s2.0-85176091453,Animals
2-s2.0-85176091453,Mantodea
2-s2.0-85176091453,Predatory Behavior
2-s2.0-85176146690,ABAQUS
2-s2.0-85176146690,Axial compression
2-s2.0-85176146690,Bearings (machine parts)
2-s2.0-85175727284,Decision making
2-s2.0-85175727284,Efficiency
2-s2.0-85175727284,Kriging
2-s2.0-85176293728,Concretes
2-s2.0-85176293728,Dynamic response
2-s2.0-85176293728,Earthquakes
2-s2.0-85175326775,Bridge decks
2-s2.0-85175326775,Fatigue crack propagation
2-s2.0-85175326775,Finite element method
2-s2.0-85175698822,China
2-s2.0-85175698822,North China Plain
2-s2.0-85175698822,Landforms
2-s2.0-85175565710,Adverse Outcome Pathways
2-s2.0-85175565710,Alkanesulfonic Acids
2-s2.0-85175565710,Caprylates
2-s2.0-85176215644,Adaptive control systems
2-s2.0-85176215644,Asymptotic stability
2-s2.0-85176215644,Bandwidth
2-s2.0-85175836911,Anodes
2-s2.0-85175836911,Dendrites (metallography)
2-s2.0-85175836911,Lithium
2-s2.0-85176280766,Manganese Compounds
2-s2.0-85176280766,"Membranes, Artificial"
2-s2.0-85176280766,Oxides
2-s2.0-85175651138,Cytology
2-s2.0-85175651138,Cell organelle
2-s2.0-85175651138,Cell-be
2-s2.0-85176272117,Highway engineering
2-s2.0-85176272117,Traffic signals
2-s2.0-85176272117,Adjustment factors
2-s2.0-85175538406,Optical fiber communication
2-s2.0-85175538406,Optical fibers
2-s2.0-85175538406,Quantum communication
2-s2.0-85175581077,Additives
2-s2.0-85175581077,Chemical stability
2-s2.0-85175581077,Density (specific gravity)
2-s2.0-85176087172,Films
2-s2.0-85176087172,Grain boundaries
2-s2.0-85176087172,Particle size analysis
2-s2.0-85175612680,alamine 336
2-s2.0-85175612680,chloride
2-s2.0-85175612680,copper
2-s2.0-85175556254,Calcium chloride
2-s2.0-85175556254,Dust
2-s2.0-85175556254,High resolution transmission electron microscopy
2-s2.0-85176301612,HIgh speed networks
2-s2.0-85176301612,Job analysis
2-s2.0-85176301612,Network security
2-s2.0-85175641958,Bacteria
2-s2.0-85175641958,Biodiversity
2-s2.0-85175641958,Ecosystem
2-s2.0-85176501984,Bearings (machine parts)
2-s2.0-85176501984,Bi-stability
2-s2.0-85176501984,Foldings
2-s2.0-85176135462,Websites
2-s2.0-85176135462,Anonymity networks
2-s2.0-85176135462,Anonymous communication
2-s2.0-85176079024,Cutting
2-s2.0-85176079024,Damping
2-s2.0-85176079024,Milling (machining)
2-s2.0-85176606094,image classification
2-s2.0-85176606094,image processing
2-s2.0-85176606094,machine learning
2-s2.0-85176310848,Iterative methods
2-s2.0-85176310848,Job analysis
2-s2.0-85176310848,Supervised learning
2-s2.0-85175730042,Accident prevention
2-s2.0-85175730042,Energy efficiency
2-s2.0-85175730042,Energy utilization
2-s2.0-85176335509,Computation theory
2-s2.0-85176335509,Uncertainty analysis
2-s2.0-85176335509,Active distribution network
2-s2.0-85176420533,Acceleration
2-s2.0-85176420533,Automation
2-s2.0-85176420533,Automobile drivers
2-s2.0-85175688928,Aerogels
2-s2.0-85175688928,Anisotropy
2-s2.0-85175688928,Environmental protection
2-s2.0-85175608170,Benchmarking
2-s2.0-85175608170,Evolutionary algorithms
2-s2.0-85175608170,Feature Selection
2-s2.0-85176333065,Clustering algorithms
2-s2.0-85176333065,Data reduction
2-s2.0-85176333065,Embeddings
2-s2.0-85175576551,Data acquisition
2-s2.0-85175576551,Engines
2-s2.0-85175576551,Genetic algorithms
2-s2.0-85176409184,De-noising
2-s2.0-85176409184,Features extraction
2-s2.0-85176409184,Large-scales
2-s2.0-85175607003,Constrained optimization
2-s2.0-85175607003,Logic gates
2-s2.0-85175607003,Nanocrystals
2-s2.0-85176406075,Alkalinity
2-s2.0-85176406075,Ethanol
2-s2.0-85176406075,Grinding
2-s2.0-85176225305,Energy estimates
2-s2.0-85176225305,Euclidean spaces
2-s2.0-85176225305,Extremal
2-s2.0-85175650791,Brain
2-s2.0-85175650791,Convolution
2-s2.0-85175650791,Convolutional neural networks
2-s2.0-85176265609,Animals
2-s2.0-85176265609,Collagen
2-s2.0-85176265609,Maxillary Sinus
2-s2.0-85176112909,Carbon
2-s2.0-85176112909,Failure (mechanical)
2-s2.0-85176112909,Fission products
2-s2.0-85176574834,Adult
2-s2.0-85176574834,Atherosclerosis
2-s2.0-85176574834,Extracellular Matrix
2-s2.0-85176498494,Electric commutation
2-s2.0-85176498494,Electric inverters
2-s2.0-85176498494,Electric load flow
2-s2.0-85175495039,Deep learning
2-s2.0-85175495039,Electric load dispatching
2-s2.0-85175495039,Learning algorithms
2-s2.0-85176270927,Clustering algorithms
2-s2.0-85176270927,Demand side management
2-s2.0-85176270927,Electric utilities
2-s2.0-85176147066,Acoustic noise
2-s2.0-85176147066,Energy efficiency
2-s2.0-85176147066,Pumps
2-s2.0-85176281304,Ionization
2-s2.0-85176281304,Perovskite
2-s2.0-85176281304,Scintillation counters
2-s2.0-85175561706,Armor
2-s2.0-85175561706,Energy dissipation
2-s2.0-85175561706,Numerical methods
2-s2.0-85176244284,Electric loads
2-s2.0-85176244284,Electric power utilization
2-s2.0-85176244284,Customized power service
2-s2.0-85176444969,Biomimetics
2-s2.0-85176444969,Degradation
2-s2.0-85176444969,Epoxy resins
2-s2.0-85176228507,Abstracting
2-s2.0-85176228507,Cost effectiveness
2-s2.0-85176228507,Metal working
2-s2.0-85176606954,Consolidation
2-s2.0-85176606954,Thermal conductivity
2-s2.0-85176606954,Analytical solution
2-s2.0-85176125948,Corrosion protection
2-s2.0-85176125948,Ductile fracture
2-s2.0-85176125948,Earthquakes
2-s2.0-85175659475,Friction
2-s2.0-85175659475,Intelligent systems
2-s2.0-85175659475,Sand
2-s2.0-85176090842,Ballistics
2-s2.0-85176090842,III-V semiconductors
2-s2.0-85176090842,Infrared imaging
2-s2.0-85176316408,Boundary element method
2-s2.0-85176316408,Finite difference method
2-s2.0-85176316408,Interfaces (materials)
2-s2.0-85175562008,China
2-s2.0-85175562008,Shandong
2-s2.0-85175562008,Yanzhou
2-s2.0-85176133202,Bearing capacity
2-s2.0-85176133202,Buckling
2-s2.0-85176133202,Flanges
2-s2.0-85175555444,Deep learning
2-s2.0-85175555444,Dynamics
2-s2.0-85175555444,Intelligent systems
2-s2.0-85174850837,Acceleration
2-s2.0-85174850837,Aerodynamic drag
2-s2.0-85174850837,Automation
2-s2.0-85174215594,Alkanes
2-s2.0-85174215594,Benzene
2-s2.0-85174215594,"Biodegradation, Environmental"
2-s2.0-85174872861,Classification (of information)
2-s2.0-85174872861,Computer vision
2-s2.0-85174872861,Data visualization
2-s2.0-85174218181,Air
2-s2.0-85174218181,Mixing
2-s2.0-85174218181,Autoignited flame
2-s2.0-85174331609,Hospitals
2-s2.0-85174331609,Humans
2-s2.0-85174331609,Internship and Residency
2-s2.0-85174706715,Bayesian networks
2-s2.0-85174706715,Cluster analysis
2-s2.0-85174706715,Constrained optimization
2-s2.0-85174723726,Aging
2-s2.0-85174723726,Cellular Senescence
2-s2.0-85174723726,DNA Damage
2-s2.0-85174681166,Alternative fuels
2-s2.0-85174681166,Budget control
2-s2.0-85174681166,Heat flux
2-s2.0-85174638301,Biosensing Techniques
2-s2.0-85174638301,COVID-19
2-s2.0-85174638301,Humans
2-s2.0-85174723057,Buckling
2-s2.0-85174723057,Cyclic loads
2-s2.0-85174723057,Design
2-s2.0-85174931894,North Carolina
2-s2.0-85174931894,United States
2-s2.0-85174931894,Wilmington [North Carolina]
2-s2.0-85174156567,Additives
2-s2.0-85174156567,Aluminum compounds
2-s2.0-85174156567,Diffusion in solids
2-s2.0-85174733249,China
2-s2.0-85174733249,Chongqing
2-s2.0-85174733249,Zhongliang Mountain
2-s2.0-85174340713,Degrees of freedom (mechanics)
2-s2.0-85174340713,Forecasting
2-s2.0-85174340713,Numerical methods
2-s2.0-85174394073,Acoustic devices
2-s2.0-85174394073,Dynamic analysis
2-s2.0-85174394073,Iterative methods
2-s2.0-85174333995,Bacteria
2-s2.0-85174333995,Carbon
2-s2.0-85174333995,Geologic Sediments
2-s2.0-85174816996,Guideways
2-s2.0-85174816996,Magnetic levitation
2-s2.0-85174816996,Magnetic levitation vehicles
2-s2.0-85174392606,Adaptive filtering
2-s2.0-85174392606,Battery management systems
2-s2.0-85174392606,Charging (batteries)
2-s2.0-85174574735,Coolants
2-s2.0-85174574735,Flow rate
2-s2.0-85174574735,Axial distance
2-s2.0-85174059209,Aerodynamics
2-s2.0-85174059209,Convergence of numerical methods
2-s2.0-85174059209,Hamiltonians
2-s2.0-85174508975,Concretes
2-s2.0-85174508975,Convolutional neural networks
2-s2.0-85174508975,Damage detection
2-s2.0-85174855323,Cost reduction
2-s2.0-85174855323,Electronics packaging
2-s2.0-85174855323,Image reconstruction
2-s2.0-85175033023,China
2-s2.0-85175033023,Autonomous agents
2-s2.0-85175033023,Computational methods
2-s2.0-85174824681,Electric load dispatching
2-s2.0-85174824681,Pattern recognition
2-s2.0-85174824681,Power generation
2-s2.0-85175246122,Autonomous vehicles
2-s2.0-85175246122,Dynamics
2-s2.0-85175246122,Extended Kalman filters
2-s2.0-85174822266,Ductile fracture
2-s2.0-85174822266,Earthquakes
2-s2.0-85174822266,Seismic design
2-s2.0-85174549445,Carbon capture
2-s2.0-85174549445,Electric load dispatching
2-s2.0-85174549445,Electric power distribution
2-s2.0-85174272718,Architectural design
2-s2.0-85174272718,Carbon
2-s2.0-85174272718,Electric power utilization
2-s2.0-85175156382,Computational complexity
2-s2.0-85175156382,Design
2-s2.0-85175156382,Fault detection
2-s2.0-85174275911,Brain
2-s2.0-85174275911,Channel coding
2-s2.0-85174275911,Convolution
2-s2.0-85175264913,Battery management systems
2-s2.0-85175264913,Charging (batteries)
2-s2.0-85175264913,Kinetic parameters
2-s2.0-85174811497,Flow simulation
2-s2.0-85174811497,Forecasting
2-s2.0-85174811497,Oscillating flow
2-s2.0-85175156801,Acute Disease
2-s2.0-85175156801,Graft vs Host Disease
2-s2.0-85175156801,Hematopoietic Stem Cell Transplantation
2-s2.0-85175204885,Architectural design
2-s2.0-85175204885,Modular construction
2-s2.0-85175204885,Semantics
2-s2.0-85174884349,Structure (composition)
2-s2.0-85174884349,Area measurement
2-s2.0-85174884349,Atmospheric measurement
2-s2.0-85175040764,Chip scale packages
2-s2.0-85175040764,Thermal Engineering
2-s2.0-85175040764,FCBGA packages
2-s2.0-85175168626,Biofilms
2-s2.0-85175168626,Biomass
2-s2.0-85175168626,Microalgae
2-s2.0-85174565326,Brittle fracture
2-s2.0-85174565326,Ductile fracture
2-s2.0-85174565326,Failure modes
2-s2.0-85174463337,experimental study
2-s2.0-85174463337,marketing
2-s2.0-85174463337,retailing
2-s2.0-85174957529,Describing functions
2-s2.0-85174957529,Linear transformations
2-s2.0-85174957529,Matrix algebra
2-s2.0-85175183318,Chemical activation
2-s2.0-85175183318,Crack initiation
2-s2.0-85175183318,Fatigue crack propagation
2-s2.0-85174745409,Architectural design
2-s2.0-85174745409,Quality control
2-s2.0-85174745409,Building information model
2-s2.0-85175190088,Density functional theory
2-s2.0-85175190088,Electrolytic reduction
2-s2.0-85175190088,Electron spin resonance spectroscopy
2-s2.0-85174812209,Energy dissipation
2-s2.0-85174812209,Integrated circuits
2-s2.0-85174812209,Low power electronics
2-s2.0-85174852674,Efficiency
2-s2.0-85174852674,Electric loads
2-s2.0-85174852674,Electric rectifiers
2-s2.0-85175176518,Amorphous silicon
2-s2.0-85175176518,High resolution transmission electron microscopy
2-s2.0-85175176518,Microencapsulation
2-s2.0-85174715749,Aluminum
2-s2.0-85174715749,Cost effectiveness
2-s2.0-85174715749,Electric power utilization
2-s2.0-85175241894,Carbon
2-s2.0-85175241894,Kinetic theory
2-s2.0-85175241894,Pyrolysis
2-s2.0-85175239299,Degradation
2-s2.0-85175239299,Electrodes
2-s2.0-85175239299,Ions
2-s2.0-85175161495,Biosensing Techniques
2-s2.0-85175161495,Gallium
2-s2.0-85175161495,Nanostructures
2-s2.0-85174811429,Electric power system protection
2-s2.0-85174811429,Model predictive control
2-s2.0-85174811429,Storms
2-s2.0-85174851690,Geometry
2-s2.0-85174851690,Image reconstruction
2-s2.0-85174851690,Image resolution
2-s2.0-85174448375,Seismic design
2-s2.0-85174448375,Seismology
2-s2.0-85174448375,Shock absorbers
2-s2.0-85174447167,Buildings
2-s2.0-85174447167,Construction
2-s2.0-85174447167,Factor analysis
2-s2.0-85174398335,Anisotropy
2-s2.0-85174398335,Ductile fracture
2-s2.0-85174398335,Shape optimization
2-s2.0-85174691720,Aluminum Oxide
2-s2.0-85174691720,Benzhydryl Compounds
2-s2.0-85174691720,Catalysis
2-s2.0-85174815342,Bandpass filters
2-s2.0-85174815342,Harmonic analysis
2-s2.0-85174815342,Iterative methods
2-s2.0-85175290313,Convolutional neural networks
2-s2.0-85175290313,Graphic methods
2-s2.0-85175290313,Long short-term memory
2-s2.0-85175025445,Elasticity
2-s2.0-85175025445,Friction
2-s2.0-85175025445,Granular materials
2-s2.0-85174437063,Concretes
2-s2.0-85174437063,Emulsions
2-s2.0-85174437063,Ostwald ripening
2-s2.0-85174462426,Adolescent
2-s2.0-85174462426,Asthma
2-s2.0-85174462426,Child
