START_ID,END_ID
2-s2.0-85173908151,2-s2.0-85170419256
2-s2.0-85176091863,2-s2.0-85170269046
2-s2.0-85168120934,2-s2.0-85170269046
2-s2.0-85177882728,2-s2.0-85170269046
2-s2.0-85165929516,2-s2.0-85170521900
2-s2.0-85176232391,2-s2.0-85170521900
2-s2.0-85181096532,2-s2.0-85170521900
2-s2.0-85170104180,2-s2.0-85171552062
2-s2.0-85185812079,2-s2.0-85171429031
2-s2.0-85170402436,2-s2.0-85171345400
2-s2.0-85163221076,2-s2.0-85171347943
2-s2.0-85185533465,2-s2.0-85171194648
2-s2.0-85151342145,2-s2.0-85171523894
2-s2.0-85172472728,2-s2.0-85171357334
2-s2.0-85153384252,2-s2.0-85171594439
2-s2.0-85152941177,2-s2.0-85171594439
2-s2.0-85171644480,2-s2.0-85171594439
2-s2.0-85183725328,2-s2.0-85170648171
2-s2.0-85184580812,2-s2.0-85171530967
2-s2.0-85170256863,2-s2.0-85171530967
2-s2.0-85151039477,2-s2.0-85171530967
2-s2.0-85164733980,2-s2.0-85171530967
2-s2.0-85177832466,2-s2.0-85171530967
2-s2.0-85147583813,2-s2.0-85171530967
2-s2.0-85174216655,2-s2.0-85170436501
2-s2.0-85174283226,2-s2.0-85170436501
2-s2.0-85175651526,2-s2.0-85170436501
2-s2.0-85167575501,2-s2.0-85171421563
2-s2.0-85184028932,2-s2.0-85171132950
2-s2.0-85181207754,2-s2.0-85170405542
2-s2.0-85153777871,2-s2.0-85171351522
2-s2.0-85171694791,2-s2.0-85171351522
2-s2.0-85181020369,2-s2.0-85171351522
2-s2.0-85173747952,2-s2.0-85171552369
2-s2.0-85158053051,2-s2.0-85171365320
2-s2.0-85179113561,2-s2.0-85171365320
2-s2.0-85163730719,2-s2.0-85170432364
2-s2.0-85169002719,2-s2.0-85170714558
2-s2.0-85181943545,2-s2.0-85171375186
2-s2.0-85180998241,2-s2.0-85170847496
2-s2.0-85181094053,2-s2.0-85170531879
2-s2.0-85160403889,2-s2.0-85171383596
2-s2.0-85162162664,2-s2.0-85170261141
2-s2.0-85169800140,2-s2.0-85170261141
2-s2.0-85161697511,2-s2.0-85170261141
2-s2.0-85171023139,2-s2.0-85171185508
2-s2.0-85151540495,2-s2.0-85169818964
2-s2.0-85178968101,2-s2.0-85170092335
2-s2.0-85166664336,2-s2.0-85169570290
2-s2.0-85177091154,2-s2.0-85169904392
2-s2.0-85178654613,2-s2.0-85169904392
2-s2.0-85178048333,2-s2.0-85169977668
2-s2.0-85165883070,2-s2.0-85169977668
2-s2.0-85186118106,2-s2.0-85169977668
2-s2.0-85184221326,2-s2.0-85169903215
2-s2.0-85167677124,2-s2.0-85169903215
2-s2.0-85185318666,2-s2.0-85168956211
2-s2.0-85165521445,2-s2.0-85169601768
2-s2.0-85181966889,2-s2.0-85169504280
2-s2.0-85161050058,2-s2.0-85169587572
2-s2.0-85153519334,2-s2.0-85169931291
2-s2.0-85184190634,2-s2.0-85169809432
2-s2.0-85181879365,2-s2.0-85169501953
2-s2.0-85149147469,2-s2.0-85169501953
2-s2.0-85163702117,2-s2.0-85169501953
2-s2.0-85176210901,2-s2.0-85169501953
2-s2.0-85185952403,2-s2.0-85169783688
2-s2.0-85166313226,2-s2.0-85169783688
2-s2.0-85177088541,2-s2.0-85169783688
2-s2.0-85158999331,2-s2.0-85168885211
2-s2.0-85183182621,2-s2.0-85168885211
2-s2.0-85184616179,2-s2.0-85170081784
2-s2.0-85152637421,2-s2.0-85169502094
2-s2.0-85171383582,2-s2.0-85169502794
2-s2.0-85170495994,2-s2.0-85168829563
2-s2.0-85164836168,2-s2.0-85168829563
2-s2.0-85172349631,2-s2.0-85168829563
2-s2.0-85185888841,2-s2.0-85168829563
2-s2.0-85128642769,2-s2.0-85168829563
2-s2.0-85179551715,2-s2.0-85170107272
2-s2.0-85180529008,2-s2.0-85170107272
2-s2.0-85122570431,2-s2.0-85169807512
2-s2.0-85175615659,2-s2.0-85170046903
2-s2.0-85177491127,2-s2.0-85169053026
2-s2.0-85179627779,2-s2.0-85169053026
2-s2.0-85179581651,2-s2.0-85169053026
2-s2.0-85171147530,2-s2.0-85169053026
2-s2.0-85184840646,2-s2.0-85169053026
2-s2.0-85154529312,2-s2.0-85169053026
2-s2.0-85177091154,2-s2.0-85169053026
2-s2.0-85163840116,2-s2.0-85169053026
2-s2.0-85182447909,2-s2.0-85169053026
2-s2.0-85185110403,2-s2.0-85169053026
2-s2.0-85186076361,2-s2.0-85169053026
2-s2.0-85146454558,2-s2.0-85169053026
2-s2.0-85166046404,2-s2.0-85169053026
2-s2.0-85185461261,2-s2.0-85169053026
2-s2.0-85172733346,2-s2.0-85169053026
2-s2.0-85170283538,2-s2.0-85169053026
2-s2.0-85181704071,2-s2.0-85169053026
2-s2.0-85172763816,2-s2.0-85169053026
2-s2.0-85139869711,2-s2.0-85169053026
2-s2.0-85183678792,2-s2.0-85169053026
2-s2.0-85181174905,2-s2.0-85169053026
2-s2.0-85183614442,2-s2.0-85169053026
2-s2.0-85160424526,2-s2.0-85169053026
2-s2.0-85178041480,2-s2.0-85169053026
2-s2.0-85175085558,2-s2.0-85169053026
2-s2.0-85171425701,2-s2.0-85169053026
2-s2.0-85180402959,2-s2.0-85169053026
2-s2.0-85173036354,2-s2.0-85169053026
2-s2.0-85170358482,2-s2.0-85168837122
2-s2.0-85165191193,2-s2.0-85168837122
2-s2.0-85166738954,2-s2.0-85169512067
2-s2.0-85176745768,2-s2.0-85169163239
2-s2.0-85181688529,2-s2.0-85169566924
2-s2.0-85164356656,2-s2.0-85169566924
2-s2.0-85125741921,2-s2.0-85170063598
2-s2.0-85165143914,2-s2.0-85170063598
2-s2.0-85181005967,2-s2.0-85169542056
2-s2.0-85149396736,2-s2.0-85170053905
2-s2.0-85164322457,2-s2.0-85170053905
2-s2.0-85171557283,2-s2.0-85168856721
2-s2.0-85143638090,2-s2.0-85168856721
2-s2.0-85173062752,2-s2.0-85168856721
2-s2.0-85167763890,2-s2.0-85168856721
2-s2.0-85178055450,2-s2.0-85168856721
2-s2.0-85174683813,2-s2.0-85168856721
2-s2.0-85180416136,2-s2.0-85168921741
2-s2.0-85168773003,2-s2.0-85169785817
2-s2.0-85165892442,2-s2.0-85169785817
2-s2.0-85150060644,2-s2.0-85169539939
2-s2.0-85176095913,2-s2.0-85169932100
2-s2.0-85177733278,2-s2.0-85170231484
2-s2.0-85159552025,2-s2.0-85170231484
2-s2.0-85166429824,2-s2.0-85169023588
2-s2.0-85168806823,2-s2.0-85169023588
2-s2.0-85184766644,2-s2.0-85169977969
2-s2.0-85173932086,2-s2.0-85169977969
2-s2.0-85186098535,2-s2.0-85169977969
2-s2.0-85144709686,2-s2.0-85169329726
2-s2.0-85175259425,2-s2.0-85169329726
2-s2.0-85181774908,2-s2.0-85168744233
2-s2.0-85159844852,2-s2.0-85167621013
2-s2.0-85169924096,2-s2.0-85167621013
2-s2.0-85180484835,2-s2.0-85167621013
2-s2.0-85153105492,2-s2.0-85167452145
2-s2.0-85170206788,2-s2.0-85167452145
2-s2.0-85174723726,2-s2.0-85167452145
2-s2.0-85169668327,2-s2.0-85167865891
2-s2.0-85166335479,2-s2.0-85167989873
2-s2.0-85180533606,2-s2.0-85168803267
2-s2.0-85150616322,2-s2.0-85168417124
2-s2.0-85184050104,2-s2.0-85167818315
2-s2.0-85169889088,2-s2.0-85168800001
2-s2.0-85173894112,2-s2.0-85168800001
2-s2.0-85181588245,2-s2.0-85168800001
2-s2.0-85175713914,2-s2.0-85168800001
2-s2.0-85158019608,2-s2.0-85168800001
2-s2.0-85174502888,2-s2.0-85168800001
2-s2.0-85185502177,2-s2.0-85168800001
2-s2.0-85182219364,2-s2.0-85168800001
2-s2.0-85178088147,2-s2.0-85168800001
2-s2.0-85182016927,2-s2.0-85168800001
2-s2.0-85166330637,2-s2.0-85168800001
2-s2.0-85164708881,2-s2.0-85168800001
2-s2.0-85174925724,2-s2.0-85168800001
2-s2.0-85170388857,2-s2.0-85168800001
2-s2.0-85149836193,2-s2.0-85168800001
2-s2.0-85176972920,2-s2.0-85168800001
2-s2.0-85139422894,2-s2.0-85168800001
2-s2.0-85169291626,2-s2.0-85168800001
2-s2.0-85172096066,2-s2.0-85168800001
2-s2.0-85182601532,2-s2.0-85168800001
2-s2.0-85175541284,2-s2.0-85168800001
2-s2.0-85177983923,2-s2.0-85168800001
2-s2.0-85178662336,2-s2.0-85168800001
2-s2.0-85162697925,2-s2.0-85168800001
2-s2.0-85185926434,2-s2.0-85167993745
2-s2.0-85177043491,2-s2.0-85167993745
2-s2.0-85185780692,2-s2.0-85168598233
2-s2.0-85166427424,2-s2.0-85168802396
2-s2.0-85183021879,2-s2.0-85168425300
2-s2.0-85150456424,2-s2.0-85168425300
2-s2.0-85153088317,2-s2.0-85168754092
2-s2.0-85165487923,2-s2.0-85168754092
2-s2.0-85184520233,2-s2.0-85168293916
2-s2.0-85162900953,2-s2.0-85168407221
2-s2.0-85166215068,2-s2.0-85168407221
2-s2.0-85163646754,2-s2.0-85168407221
2-s2.0-85183968210,2-s2.0-85168287599
2-s2.0-85176103746,2-s2.0-85168748530
2-s2.0-85174902275,2-s2.0-85168560868
2-s2.0-85175338391,2-s2.0-85168418400
2-s2.0-85182727503,2-s2.0-85168418400
2-s2.0-85174464871,2-s2.0-85168418400
2-s2.0-85181568257,2-s2.0-85168798576
2-s2.0-85177480162,2-s2.0-85168798576
2-s2.0-85175857583,2-s2.0-85166953017
2-s2.0-85180121396,2-s2.0-85166953017
2-s2.0-85175847542,2-s2.0-85167822715
2-s2.0-85184859710,2-s2.0-85168424875
2-s2.0-85183108717,2-s2.0-85167611818
2-s2.0-85153536184,2-s2.0-85167611818
2-s2.0-85148324365,2-s2.0-85167821513
2-s2.0-85182940326,2-s2.0-85166980508
2-s2.0-85179965096,2-s2.0-85167966042
2-s2.0-85185825102,2-s2.0-85167966042
2-s2.0-85174240679,2-s2.0-85167966042
2-s2.0-85183990515,2-s2.0-85167966042
2-s2.0-85174825279,2-s2.0-85167966042
2-s2.0-85159897886,2-s2.0-85168001204
2-s2.0-85174674377,2-s2.0-85168001204
2-s2.0-85169158066,2-s2.0-85168001204
2-s2.0-85125130366,2-s2.0-85168001204
2-s2.0-85181848622,2-s2.0-85168001204
2-s2.0-85175109808,2-s2.0-85168001204
2-s2.0-85162939142,2-s2.0-85168001204
2-s2.0-85165915136,2-s2.0-85168721772
2-s2.0-85184008924,2-s2.0-85168343334
2-s2.0-85179135825,2-s2.0-85168343334
2-s2.0-85163172049,2-s2.0-85167826787
2-s2.0-85166552402,2-s2.0-85167885712
2-s2.0-85165248605,2-s2.0-85167885712
2-s2.0-85153578006,2-s2.0-85167885712
2-s2.0-85153077090,2-s2.0-85167885712
2-s2.0-85166128287,2-s2.0-85167885712
2-s2.0-85166251301,2-s2.0-85167885712
2-s2.0-85165372963,2-s2.0-85167885712
2-s2.0-85170391607,2-s2.0-85167885712
2-s2.0-85174451832,2-s2.0-85167885712
2-s2.0-85164479551,2-s2.0-85168099632
2-s2.0-85165425511,2-s2.0-85168099632
2-s2.0-85163142700,2-s2.0-85168099632
2-s2.0-85151303842,2-s2.0-85168099632
2-s2.0-85166930289,2-s2.0-85168099632
2-s2.0-85158115899,2-s2.0-85168099632
2-s2.0-85168522814,2-s2.0-85168099632
2-s2.0-85182595615,2-s2.0-85168711521
2-s2.0-85181136652,2-s2.0-85168711521
2-s2.0-85165275714,2-s2.0-85168125580
2-s2.0-85151292525,2-s2.0-85168125580
2-s2.0-85176115271,2-s2.0-85168801402
2-s2.0-85178032092,2-s2.0-85168801402
2-s2.0-85183559828,2-s2.0-85168801402
2-s2.0-85175809455,2-s2.0-85168801402
2-s2.0-85166178615,2-s2.0-85168745851
2-s2.0-85169042875,2-s2.0-85168804651
2-s2.0-85167795253,2-s2.0-85168145973
2-s2.0-85180403890,2-s2.0-85168145973
2-s2.0-85174417116,2-s2.0-85168145973
2-s2.0-85171466038,2-s2.0-85168145973
2-s2.0-85162862646,2-s2.0-85168312191
2-s2.0-85177893084,2-s2.0-85168312191
2-s2.0-85174524037,2-s2.0-85168312191
2-s2.0-85174546474,2-s2.0-85168765695
2-s2.0-85176310848,2-s2.0-85168765695
2-s2.0-85183813766,2-s2.0-85168765695
2-s2.0-85163431168,2-s2.0-85166192724
2-s2.0-85164760033,2-s2.0-85166192724
2-s2.0-85175019585,2-s2.0-85166183455
2-s2.0-85185266627,2-s2.0-85164744150
2-s2.0-85145652362,2-s2.0-85165303219
2-s2.0-85161427545,2-s2.0-85166930847
2-s2.0-85174277787,2-s2.0-85165929521
2-s2.0-85157988380,2-s2.0-85165328818
2-s2.0-85177975524,2-s2.0-85165328818
2-s2.0-85152890293,2-s2.0-85165328818
2-s2.0-85181974522,2-s2.0-85165328818
2-s2.0-85171309748,2-s2.0-85165328818
2-s2.0-85184211997,2-s2.0-85165328818
2-s2.0-85183354641,2-s2.0-85165328818
2-s2.0-85185976996,2-s2.0-85165328818
2-s2.0-85176327629,2-s2.0-85165328818
2-s2.0-85176798599,2-s2.0-85165328818
2-s2.0-85179892477,2-s2.0-85165328818
2-s2.0-85177165164,2-s2.0-85166634523
2-s2.0-85166912350,2-s2.0-85164726559
2-s2.0-85166750156,2-s2.0-85165121962
2-s2.0-85184064507,2-s2.0-85165121962
2-s2.0-85168584644,2-s2.0-85165121962
2-s2.0-85165544006,2-s2.0-85166633832
2-s2.0-85179586164,2-s2.0-85166183104
2-s2.0-85171437255,2-s2.0-85166777278
2-s2.0-85161995506,2-s2.0-85166777278
2-s2.0-85178664627,2-s2.0-85166777278
2-s2.0-85183280859,2-s2.0-85166324279
2-s2.0-85183383309,2-s2.0-85166324279
2-s2.0-85182907733,2-s2.0-85164686319
2-s2.0-85184843796,2-s2.0-85166480664
2-s2.0-85171323902,2-s2.0-85164732222
2-s2.0-85161687152,2-s2.0-85166619261
2-s2.0-85167777064,2-s2.0-85166619261
2-s2.0-85161035417,2-s2.0-85166619261
2-s2.0-85165895819,2-s2.0-85166619261
2-s2.0-85181567665,2-s2.0-85166619261
2-s2.0-85170647762,2-s2.0-85166619261
2-s2.0-85179367581,2-s2.0-85165061946
2-s2.0-85171685854,2-s2.0-85165057963
2-s2.0-85169502016,2-s2.0-85165261966
2-s2.0-85181968666,2-s2.0-85165558721
2-s2.0-85166741434,2-s2.0-85166929215
2-s2.0-85181243085,2-s2.0-85166929215
2-s2.0-85169568182,2-s2.0-85166230064
2-s2.0-85181776137,2-s2.0-85166177400
2-s2.0-85180793417,2-s2.0-85165893702
2-s2.0-85181791119,2-s2.0-85165893702
2-s2.0-85175450283,2-s2.0-85164715696
2-s2.0-85181985333,2-s2.0-85166477802
2-s2.0-85171611434,2-s2.0-85166477802
2-s2.0-85170380855,2-s2.0-85166931752
2-s2.0-85158843883,2-s2.0-85165007201
2-s2.0-85125358561,2-s2.0-85165007201
2-s2.0-85153879455,2-s2.0-85165101433
2-s2.0-85171890165,2-s2.0-85165180573
2-s2.0-85176103396,2-s2.0-85165180573
2-s2.0-85182361171,2-s2.0-85165180573
2-s2.0-85185840291,2-s2.0-85166920856
2-s2.0-85179659256,2-s2.0-85166920856
2-s2.0-85179888923,2-s2.0-85166920856
2-s2.0-85148414433,2-s2.0-85166920856
2-s2.0-85161268090,2-s2.0-85166920856
2-s2.0-85172225402,2-s2.0-85166920856
2-s2.0-85161868397,2-s2.0-85166920856
2-s2.0-85184991527,2-s2.0-85166920856
2-s2.0-85146628578,2-s2.0-85166920856
2-s2.0-85178461736,2-s2.0-85164697270
2-s2.0-85182979460,2-s2.0-85165934528
2-s2.0-85168085876,2-s2.0-85165934528
2-s2.0-85178915755,2-s2.0-85165934528
2-s2.0-85174398480,2-s2.0-85165185067
2-s2.0-85175700541,2-s2.0-85165185067
2-s2.0-85171384238,2-s2.0-85165185067
2-s2.0-85167506857,2-s2.0-85165185067
2-s2.0-85160270631,2-s2.0-85166903843
2-s2.0-85145419830,2-s2.0-85166903843
2-s2.0-85164368292,2-s2.0-85165291913
2-s2.0-85184041170,2-s2.0-85166482613
2-s2.0-85175081728,2-s2.0-85166482613
2-s2.0-85166773025,2-s2.0-85166482613
2-s2.0-85180320100,2-s2.0-85166482613
2-s2.0-85178408675,2-s2.0-85164716164
2-s2.0-85164220759,2-s2.0-85164716164
2-s2.0-85138823289,2-s2.0-85164716164
2-s2.0-85175083013,2-s2.0-85164716164
2-s2.0-85122192622,2-s2.0-85164716164
2-s2.0-85184196063,2-s2.0-85164716164
2-s2.0-85147235762,2-s2.0-85164716164
2-s2.0-85181869817,2-s2.0-85164716164
2-s2.0-85163514491,2-s2.0-85164716164
2-s2.0-85176402152,2-s2.0-85164716164
2-s2.0-85178164363,2-s2.0-85164716164
2-s2.0-85169502397,2-s2.0-85164716164
2-s2.0-85179004495,2-s2.0-85164716164
2-s2.0-85147297825,2-s2.0-85164716164
2-s2.0-85183681798,2-s2.0-85166937714
2-s2.0-85146271210,2-s2.0-85166937714
2-s2.0-85159312821,2-s2.0-85166946343
2-s2.0-85163556753,2-s2.0-85166946343
2-s2.0-85183378169,2-s2.0-85166034887
2-s2.0-85173793183,2-s2.0-85166272357
2-s2.0-85180009240,2-s2.0-85166272357
2-s2.0-85181724548,2-s2.0-85166587587
2-s2.0-85173922181,2-s2.0-85166679126
2-s2.0-85184620554,2-s2.0-85165873991
2-s2.0-85171292405,2-s2.0-85165873991
2-s2.0-85180130023,2-s2.0-85165873991
2-s2.0-85135762069,2-s2.0-85164690336
2-s2.0-85183474307,2-s2.0-85164690336
2-s2.0-85151797314,2-s2.0-85166634936
2-s2.0-85175967995,2-s2.0-85166634936
2-s2.0-85162899427,2-s2.0-85166634936
2-s2.0-85171544296,2-s2.0-85164727351
2-s2.0-85179731542,2-s2.0-85164727351
2-s2.0-85185726035,2-s2.0-85164727351
2-s2.0-85161444882,2-s2.0-85166330637
2-s2.0-85184824720,2-s2.0-85165247409
2-s2.0-85168968933,2-s2.0-85165247409
2-s2.0-85180365165,2-s2.0-85166508877
2-s2.0-85184479011,2-s2.0-85166508877
2-s2.0-85162929128,2-s2.0-85166508877
2-s2.0-85185467854,2-s2.0-85166508877
2-s2.0-85179139280,2-s2.0-85166508877
2-s2.0-85161647872,2-s2.0-85165361912
2-s2.0-85171196454,2-s2.0-85165361912
2-s2.0-85180348426,2-s2.0-85164796935
2-s2.0-85147299510,2-s2.0-85165273913
2-s2.0-85174508454,2-s2.0-85165906319
2-s2.0-85172004905,2-s2.0-85163529449
2-s2.0-85165619044,2-s2.0-85161058194
2-s2.0-85184485627,2-s2.0-85161058194
2-s2.0-85144760989,2-s2.0-85161058194
2-s2.0-85181224573,2-s2.0-85161058194
2-s2.0-85152079927,2-s2.0-85161058194
2-s2.0-85159341230,2-s2.0-85161058194
2-s2.0-85175636947,2-s2.0-85161058194
2-s2.0-85164388693,2-s2.0-85162862515
2-s2.0-85184668221,2-s2.0-85162862515
2-s2.0-85169420898,2-s2.0-85162862515
2-s2.0-85172296830,2-s2.0-85162862515
2-s2.0-85180383891,2-s2.0-85161268604
2-s2.0-85183378169,2-s2.0-85163782840
2-s2.0-85175708642,2-s2.0-85163782840
2-s2.0-85166750502,2-s2.0-85164673496
2-s2.0-85174074201,2-s2.0-85164471625
2-s2.0-85161041257,2-s2.0-85164471625
2-s2.0-85180007878,2-s2.0-85164471625
2-s2.0-85173243416,2-s2.0-85164471625
2-s2.0-85147416651,2-s2.0-85164471625
2-s2.0-85173420958,2-s2.0-85164471625
2-s2.0-85171381954,2-s2.0-85164471625
2-s2.0-85169547459,2-s2.0-85164471625
2-s2.0-85133750746,2-s2.0-85164471625
2-s2.0-85179914585,2-s2.0-85164471625
2-s2.0-85177754783,2-s2.0-85164471625
2-s2.0-85184355296,2-s2.0-85164471625
2-s2.0-85183955402,2-s2.0-85161725502
2-s2.0-85162856631,2-s2.0-85161725502
2-s2.0-85177781019,2-s2.0-85162196730
2-s2.0-85150869718,2-s2.0-85162196730
2-s2.0-85181054849,2-s2.0-85163166976
2-s2.0-85179056767,2-s2.0-85163163589
2-s2.0-85146224003,2-s2.0-85163163589
2-s2.0-85183944510,2-s2.0-85163092270
2-s2.0-85166475549,2-s2.0-85163092270
2-s2.0-85181568022,2-s2.0-85163541796
2-s2.0-85170220907,2-s2.0-85163541796
2-s2.0-85174733681,2-s2.0-85163769379
2-s2.0-85185475997,2-s2.0-85163769379
2-s2.0-85174574735,2-s2.0-85163552123
2-s2.0-85160243447,2-s2.0-85163735166
2-s2.0-85166670772,2-s2.0-85162760344
2-s2.0-85185300238,2-s2.0-85162723770
2-s2.0-85174732189,2-s2.0-85163175416
2-s2.0-85180363722,2-s2.0-85163175416
2-s2.0-85178348626,2-s2.0-85162264759
2-s2.0-85172301534,2-s2.0-85161520877
2-s2.0-85183653802,2-s2.0-85161520877
2-s2.0-85180930257,2-s2.0-85160663286
2-s2.0-85172396601,2-s2.0-85160663286
2-s2.0-85158125744,2-s2.0-85160663286
2-s2.0-85185403651,2-s2.0-85161613651
2-s2.0-85160825605,2-s2.0-85161613651
2-s2.0-85184960007,2-s2.0-85161613651
2-s2.0-85167462962,2-s2.0-85163286367
2-s2.0-85168800392,2-s2.0-85163747548
2-s2.0-85151630823,2-s2.0-85163747548
2-s2.0-85168199579,2-s2.0-85163131529
2-s2.0-85154600488,2-s2.0-85160418000
2-s2.0-85171731509,2-s2.0-85160418000
2-s2.0-85164213467,2-s2.0-85164380255
2-s2.0-85176217906,2-s2.0-85164380255
2-s2.0-85185835194,2-s2.0-85164380255
2-s2.0-85176379711,2-s2.0-85163732392
2-s2.0-85171169844,2-s2.0-85163732392
2-s2.0-85171527234,2-s2.0-85159833914
2-s2.0-85181954432,2-s2.0-85162733557
2-s2.0-85168723742,2-s2.0-85162733557
2-s2.0-85176244098,2-s2.0-85162733557
2-s2.0-85161310462,2-s2.0-85160420148
2-s2.0-85169912001,2-s2.0-85160420148
2-s2.0-85172420533,2-s2.0-85160420148
2-s2.0-85171900445,2-s2.0-85160420148
2-s2.0-85163794518,2-s2.0-85160420148
2-s2.0-85166987349,2-s2.0-85160420148
2-s2.0-85184764835,2-s2.0-85164671711
2-s2.0-85185707334,2-s2.0-85164671711
2-s2.0-85175351104,2-s2.0-85159900951
2-s2.0-85184338149,2-s2.0-85162253010
2-s2.0-85170626708,2-s2.0-85162253010
2-s2.0-85164289205,2-s2.0-85162253010
2-s2.0-85165915841,2-s2.0-85162253010
2-s2.0-85180417714,2-s2.0-85162253010
2-s2.0-85172126140,2-s2.0-85162253010
2-s2.0-85168153740,2-s2.0-85162043714
2-s2.0-85169903215,2-s2.0-85163895102
2-s2.0-85179852432,2-s2.0-85164438213
2-s2.0-85164925960,2-s2.0-85162082368
2-s2.0-85160802440,2-s2.0-85161656446
2-s2.0-85162181257,2-s2.0-85161656446
2-s2.0-85168829431,2-s2.0-85161656446
2-s2.0-85182950991,2-s2.0-85161656446
2-s2.0-85169688398,2-s2.0-85161656446
2-s2.0-85183456246,2-s2.0-85161656446
2-s2.0-85178571699,2-s2.0-85164407777
2-s2.0-85181736694,2-s2.0-85164407777
2-s2.0-85153564186,2-s2.0-85164407777
2-s2.0-85178065579,2-s2.0-85164407777
2-s2.0-85170436501,2-s2.0-85160833239
2-s2.0-85176274969,2-s2.0-85160207822
2-s2.0-85147766581,2-s2.0-85161029849
2-s2.0-85179581477,2-s2.0-85163753477
2-s2.0-85182916869,2-s2.0-85162140611
2-s2.0-85175585292,2-s2.0-85162140611
2-s2.0-85168591820,2-s2.0-85162140611
2-s2.0-85150660354,2-s2.0-85160789799
2-s2.0-85184848477,2-s2.0-85160789799
2-s2.0-85164925745,2-s2.0-85160789799
2-s2.0-85173251003,2-s2.0-85160789799
2-s2.0-85165063485,2-s2.0-85160789799
2-s2.0-85163646754,2-s2.0-85160789799
2-s2.0-85183838615,2-s2.0-85160789799
2-s2.0-85165078276,2-s2.0-85160789799
2-s2.0-85177855122,2-s2.0-85160009111
2-s2.0-85172770396,2-s2.0-85160009111
2-s2.0-85169504280,2-s2.0-85162910577
2-s2.0-85163474459,2-s2.0-85161289336
2-s2.0-85172140465,2-s2.0-85164237865
2-s2.0-85184518851,2-s2.0-85164237865
2-s2.0-85182219364,2-s2.0-85164217634
2-s2.0-85165868441,2-s2.0-85152450107
2-s2.0-85180419064,2-s2.0-85152450107
2-s2.0-85176572231,2-s2.0-85152450107
2-s2.0-85174052522,2-s2.0-85152450107
2-s2.0-85168491099,2-s2.0-85152450107
2-s2.0-85176902911,2-s2.0-85152450107
2-s2.0-85183939012,2-s2.0-85149449559
2-s2.0-85182176322,2-s2.0-85149449559
2-s2.0-85176553939,2-s2.0-85149449559
2-s2.0-85173234025,2-s2.0-85150420234
2-s2.0-85172338191,2-s2.0-85149146145
2-s2.0-85177879633,2-s2.0-85149146145
2-s2.0-85153733315,2-s2.0-85149038753
2-s2.0-85174232373,2-s2.0-85149038753
2-s2.0-85162160221,2-s2.0-85153074974
2-s2.0-85167820123,2-s2.0-85153713428
2-s2.0-85149893254,2-s2.0-85153713428
2-s2.0-85160337195,2-s2.0-85153713428
2-s2.0-85150451989,2-s2.0-85153713428
2-s2.0-85167912516,2-s2.0-85153713428
2-s2.0-85172149405,2-s2.0-85151491196
2-s2.0-85184263951,2-s2.0-85147287468
2-s2.0-85171150508,2-s2.0-85147287468
2-s2.0-85165061719,2-s2.0-85147287468
2-s2.0-85170256151,2-s2.0-85147287468
2-s2.0-85178168232,2-s2.0-85159717570
2-s2.0-85163802811,2-s2.0-85159717570
2-s2.0-85152199800,2-s2.0-85159717570
2-s2.0-85182635547,2-s2.0-85159717570
2-s2.0-85181848992,2-s2.0-85141554178
2-s2.0-85163825363,2-s2.0-85141554178
2-s2.0-85169511024,2-s2.0-85141554178
2-s2.0-85178371743,2-s2.0-85144810823
2-s2.0-85183547262,2-s2.0-85144810823
2-s2.0-85184900350,2-s2.0-85140966497
2-s2.0-85180998241,2-s2.0-85149815740
2-s2.0-85159104151,2-s2.0-85141984845
2-s2.0-85176739597,2-s2.0-85149457607
2-s2.0-85184342555,2-s2.0-85149457607
2-s2.0-85184800613,2-s2.0-85146123495
2-s2.0-85184668582,2-s2.0-85146123495
2-s2.0-85182868551,2-s2.0-85146123495
2-s2.0-85184824317,2-s2.0-85146123495
2-s2.0-85182171107,2-s2.0-85153846020
2-s2.0-85169502016,2-s2.0-85153846020
2-s2.0-85166237294,2-s2.0-85153846020
2-s2.0-85173242634,2-s2.0-85153846020
2-s2.0-85166750502,2-s2.0-85153846020
2-s2.0-85185845095,2-s2.0-85149359450
2-s2.0-85183079419,2-s2.0-85149359450
2-s2.0-85184142662,2-s2.0-85149359450
2-s2.0-85185835203,2-s2.0-85149359450
2-s2.0-85162909415,2-s2.0-85149359450
2-s2.0-85180645768,2-s2.0-85149359450
2-s2.0-85178558595,2-s2.0-85153174443
2-s2.0-85174843364,2-s2.0-85147365752
2-s2.0-85182572996,2-s2.0-85158952520
2-s2.0-85137546821,2-s2.0-85150635884
2-s2.0-85173166106,2-s2.0-85151470159
2-s2.0-85152445118,2-s2.0-85151456420
2-s2.0-85179993560,2-s2.0-85151456420
2-s2.0-85182479382,2-s2.0-85151456420
2-s2.0-85167815499,2-s2.0-85151456420
2-s2.0-85173903204,2-s2.0-85153594597
2-s2.0-85165639391,2-s2.0-85153594597
2-s2.0-85153507753,2-s2.0-85152388183
2-s2.0-85184419137,2-s2.0-85152388183
2-s2.0-85153384068,2-s2.0-85152388183
2-s2.0-85166571895,2-s2.0-85149831548
2-s2.0-85167437373,2-s2.0-85149831548
2-s2.0-85179139518,2-s2.0-85144813280
2-s2.0-85180618311,2-s2.0-85152451749
